pred_s,pred_p,pred_o,gt_s,gt_p,gt_o,tier,triple_sim
darwin,matriculated,26 february,,,,no_match,0.0
it,part of,ribble valley district,,,,no_match,0.0
ribble valley district,contains,it,,,,no_match,0.0
kasim mehaddi hilas,asked,one day,,,,no_match,0.0
kasim mehaddi hilas,asked,graner,,,,no_match,0.0
kasim mehaddi hilas,asked,time,,,,no_match,0.0
kasim mehaddi hilas,said,one day,,,,no_match,0.0
kasim mehaddi hilas,said,he,,,,no_match,0.0
kasim mehaddi hilas,said,that,,,,no_match,0.0
kasim mehaddi hilas,said,one day he asked,,,,no_match,0.0
kasim mehaddi hilas,said,he asked,,,,no_match,0.0
kasim mehaddi hilas,said,he asked graner,,,,no_match,0.0
kasim mehaddi hilas,said,one day he asked graner,,,,no_match,0.0
graner,asked,one day,,,,no_match,0.0
graner,asked,kasim mehaddi hilas,,,,no_match,0.0
kasim mehaddi hilas,a,prisoner,,,,no_match,0.0
graner,a,prisoner,,,,no_match,0.0
taylor,told,eddie s left band,,,,no_match,0.0
lemmy,told,eddie s left band,,,,no_match,0.0
ed,tries,explain,,,,no_match,0.0
ed,to,pete,,,,no_match,0.0
cen,forms,part,,,,no_match,0.0
he,became,mayor,,,,no_match,0.0
he,became,youngest,,,,no_match,0.0
he,became,mayor september 2006,,,,no_match,0.0
tv8,followed,1982,,,,no_match,0.0
tv8,changed,southern cross network,,,,no_match,0.0
tv8,established,1982,,,,no_match,0.0
tv8,network,between,,,,no_match,0.0
tv8,established,network,,,,no_match,0.0
1982,year,establishment,,,,no_match,0.0
seven years,later,changed,,,,no_match,0.0
cooling center,set up,local authorities,,,,no_match,0.0
heat wave,causes,health effects,,,,no_match,0.0
manifold,can not,presented connected sum more one manifold,,,,no_match,0.0
printing,evaded,court order,,,,no_match,0.0
printing,done under,other titles,,,,no_match,0.0
other titles,used,printing,,,,no_match,0.0
respublika,a title,printing,,,,no_match,0.0
meeting,one of the few,held uk,,,,no_match,0.0
meeting,staged,ammanford,,,,no_match,0.0
ammanford,location,meeting,,,,no_match,0.0
turbomachinery,use,centrifugal compressors,,,,no_match,0.0
list,includes,turbomachinery,,,,no_match,0.0
list,lists,turbomachinery,,,,no_match,0.0
nc 111,divergence,greenwood boulevard,,,,no_match,0.0
spectrum,improves,readily,,,,no_match,0.0
spectrum,improves,with,,,,no_match,0.0
samaritan tradition,based on,fact,,,,no_match,0.0
town,reported by,2010 census,,,,no_match,0.0
gonzalez,accused,defrauding,,,,no_match,0.0
funds,used,pay,,,,no_match,0.0
gonzalez,pay for,over 37 000 personal expenses,,,,no_match,0.0
locomotives,pulled,whole length victoria waterloo tunnels,,,,no_match,0.0
colonials,found,new world,,,,no_match,0.0
cole,went on to,appear,,,,no_match,0.0
bbc,produced,jane eyre,,,,no_match,0.0
shakespeare code,featured,lilith,,,,no_match,0.0
doctor who,featured,shakespeare code,,,,no_match,0.0
two cosmos,accompanied,mothra,,,,no_match,0.0
accident,caused,permanent injury,,,,no_match,0.0
accident,caused,cameraman,,,,no_match,0.0
two small enemy freighters,sunk by,hazelwood,,,,no_match,0.0
animal,cares for,young,,,,no_match,0.0
animal,said,subsocial,,,,no_match,0.0
250,published,original limited artist edition,,,,no_match,0.0
abs,formed,partnership,,,,no_match,0.0
abs,give,bible,,,,no_match,0.0
abs,give,each,,,,no_match,0.0
abs,give,new homeowners,,,,no_match,0.0
abs,give,new homeowners united states,,,,no_match,0.0
habitat humanity,partner,abs,,,,no_match,0.0
habitat humanity,partner,abs united states,,,,no_match,0.0
habitat humanity,partner,abs abs,,,,no_match,0.0
he,in,ali s army,,,,no_match,0.0
he,in,battle jamal,,,,no_match,0.0
aisha,escorted by,muhammad ibn abu bakr,,,,no_match,0.0
he,later,in,,,,no_match,0.0
he,later,muhammad ibn abu bakr,,,,no_match,0.0
muhammad ibn abu bakr,escorted,back madina,,,,no_match,0.0
aisha,escorted back to,madina,,,,no_match,0.0
andrea bianco,created,atlas,,,,no_match,0.0
atlas,comprises,ten leaves,,,,no_match,0.0
atlas,bound in,18th century binding,,,,no_match,0.0
atlas,made of,vellum,,,,no_match,0.0
ten leaves,part of,atlas,,,,no_match,0.0
shops,provide,local necessities,,,,no_match,0.0
applications,use,service,,,,no_match,0.0
implementations,use,service,,,,no_match,0.0
implementations,record,data,,,,no_match,0.0
implementations,record,data during development,,,,no_match,0.0
implementations,record,data during debugging,,,,no_match,0.0
technique,facilitates,connection,,,,no_match,0.0
technique,facilitates,center,,,,no_match,0.0
technique,facilitates,foot,,,,no_match,0.0
technique,facilitates,lower abdomen,,,,no_match,0.0
center,connected to,foot,,,,no_match,0.0
attorney general,insisted,on,,,,no_match,0.0
attorney general,insisted,appointment,,,,no_match,0.0
attorney general,insisted,abraham brewster law adviser lord lieutenant ireland,,,,no_match,0.0
attorney general,on,appointment abraham brewster law adviser lord lieutenant ireland,,,,no_match,0.0
team,inducted,basketball hall fame,,,,no_match,0.0
team,inducted in,1959,,,,no_match,0.0
microbe,not survive,outside,,,,no_match,0.0
microbe,not survive,outside narrow ph range,,,,no_match,0.0
lower river,to be dredged,two years,,,,no_match,0.0
commissioners,take,necessary action,,,,no_match,0.0
french kings,sent,provinces,,,,no_match,0.0
two worlds,and,corruption,,,,no_match,0.0
two worlds,and,dreams,,,,no_match,0.0
sensors,requires,calibration,,,,no_match,0.0
measurement,requires,calibration,,,,no_match,0.0
sandy,aspires,become,,,,no_match,0.0
sandy,on the grounds that,it is practical lucrative,,,,no_match,0.0
fernando cabello,assisting,process,,,,no_match,0.0
fernando cabello,with,eva dalda,,,,no_match,0.0
fernando cabello,with,lydia iovanne,,,,no_match,0.0
eva dalda,recording,process,,,,no_match,0.0
eva dalda,with,fernando cabello,,,,no_match,0.0
lydia iovanne,assisting,process,,,,no_match,0.0
lydia iovanne,with,fernando cabello,,,,no_match,0.0
celine dion,helped,debut,,,,no_match,0.0
toronto pearson international airport hangar,hosted,presentation,,,,no_match,0.0
celine dion,attended,presentation,,,,no_match,0.0
newly solvent airline,debuted,new image,,,,no_match,0.0
new image,debuted,newly solvent airline,,,,no_match,0.0
presentation,took place,toronto pearson international airport hangar,,,,no_match,0.0
celine dion,participated,presentation,,,,no_match,0.0
newly solvent airline,presented,new image,,,,no_match,0.0
villagers,disappeared,11,,,,no_match,0.0
villagers,killed,8,,,,no_match,0.0
prisons,contain,prisoners,,,,no_match,0.0
services,provided,compliance,,,,no_match,0.0
services,reasonably calculated,yield,,,,no_match,0.0
yesler way,marks,boundary,,,,no_match,0.0
muhammad,plays,role,,,,no_match,0.0
alliance,significant,role,,,,no_match,0.0
beast,perform,feats,,,,no_match,0.0
beast,do,aerial feats,,,,no_match,0.0
beast,do,feats,,,,no_match,0.0
wonder woman,married to,bruce,,,,no_match,0.0
burnham,died,september 1 1947,,,,no_match,0.0
burnham,died,his home,,,,no_match,0.0
burnham,died,santa barbara california,,,,no_match,0.0
burnham,on,september 1 1947,,,,no_match,0.0
practice,reduces,government interest costs,,,,no_match,0.0
she,raising,her nephews,,,,no_match,0.0
byers,states,that,,,,no_match,0.0
people,invoke,it,,,,no_match,0.0
people,do,so provoke justify action,,,,no_match,0.0
byers,encourages,attendees,,,,no_match,0.0
attendees,re appropriate,it,,,,no_match,0.0
byers,encourages,its meaning have positive purpose,,,,no_match,0.0
carl,uses,old magic,,,,no_match,0.0
carl,tame,deep crow,,,,no_match,0.0
carl,claim,it is not his first time rodeo,,,,no_match,0.0
carl,claim,first time rodeo,,,,no_match,0.0
certain fractional quantum hall phases,appear,have,,,,no_match,0.0
certain fractional quantum hall phases,appear,have right,,,,no_match,0.0
certain fractional quantum hall phases,the right,properties,,,,no_match,0.0
certain fractional quantum hall phases,appear,right,,,,no_match,0.0
certain fractional quantum hall phases,appear,to,,,,no_match,0.0
certain fractional quantum hall phases,appear,to the,,,,no_match,0.0
certain fractional quantum hall phases,appear,have right properties,,,,no_match,0.0
certain fractional quantum hall phases,appear,have right properties building,,,,no_match,0.0
certain fractional quantum hall phases,appear,have right properties building topological,,,,no_match,0.0
certain fractional quantum computer,appear,have,,,,no_match,0.0
certain fractional quantum computer,appear,have right,,,,no_match,0.0
certain fractional quantum computer,appear,have right properties,,,,no_match,0.0
certain fractional quantum computer,appear,have right properties building,,,,no_match,0.0
certain fractional quantum computer,appear,have right properties building topological,,,,no_match,0.0
certain fractional quantum computer,appear,have right properties building topological quantum,,,,no_match,0.0
chevalier,dedicated,shrine,,,,no_match,0.0
shrine,dedicated,our lady sacred heart,,,,no_match,0.0
mary,honoured,shrine,,,,no_match,0.0
cis regulatory elements,control,transcription,,,,no_match,0.0
cis regulatory elements,control,nearby gene,,,,no_match,0.0
sequences,control,transcription,,,,no_match,0.0
citizens responsibility ethics washington,filed,complaint,,,,no_match,0.0
bond,ousted,graves,,,,no_match,0.0
bond,role,graves ouster,,,,no_match,0.0
rifles,produce,pellets,,,,no_match,0.0
curley,performed,white house,,,,no_match,0.0
curley,played,before,,,,no_match,0.0
dc comics,held,service,,,,no_match,0.0
eisner,often,visited,,,,no_match,0.0
beuerlein,passing,373 yards,,,,no_match,0.0
beuerlein,passing,then franchise record,,,,no_match,0.0
dodo,portrayed,common accent,,,,no_match,0.0
massacre,portrayed,way,,,,no_match,0.0
dr pim,played,1892,,,,no_match,0.0
dr pim,played,1893,,,,no_match,0.0
dr pim,played,1894,,,,no_match,0.0
dr pim,played,1896,,,,no_match,0.0
two songs,can be viewed,debate,,,,no_match,0.0
transmitter,signal wattage,smaller,,,,no_match,0.0
signal,barely hearable,downtown area,,,,no_match,0.0
transmitter,a rimshot,southwest city,,,,no_match,0.0
second world war,occurred during,1939,,,,no_match,0.0
second world war,occurred during,1945,,,,no_match,0.0
turkish cypriot workers,needed,turkish run cafes,,,,no_match,0.0
services,run,paddington,,,,no_match,0.0
services,run,reading,,,,no_match,0.0
morning rush hours,coincide with,services,,,,no_match,0.0
evening rush hours,coincide with,services,,,,no_match,0.0
act rugby union,a name change,act southern nsw rugby union,,,,no_match,0.0
act rugby union,changed its name,act southern nsw rugby union,,,,no_match,0.0
act rugby union,became,act southern nsw rugby union,,,,no_match,0.0
act rugby union,renamed to,act southern nsw rugby union,,,,no_match,0.0
act rugby union,changed to,act southern nsw rugby union,,,,no_match,0.0
act rugby union,became known as,act southern nsw rugby union,,,,no_match,0.0
act rugby union,known as,act southern nsw rugby union,,,,no_match,0.0
act rugby union,a new name,act southern nsw rugby union,,,,no_match,0.0
act rugby union,a new name,brumbies rugby,,,,no_match,0.0
act rugby union,changed its name to,brumbies rugby,,,,no_match,0.0
act rugby union,became,brumbies rugby,,,,no_match,0.0
act rugby union,renamed to,brumbies rugby,,,,no_match,0.0
act rugby union,renamed,brumbies rugby,,,,no_match,0.0
each,brought,toa stone,,,,no_match,0.0
each,met,great temple,,,,no_match,0.0
cluemaster,starts,plan,,,,no_match,0.0
stephanie,dons,costume,,,,no_match,0.0
erotica pornography,involves,sex between women,,,,no_match,0.0
sex between women,involved in,erotica pornography,,,,no_match,0.0
li,teaches,falun gong,,,,no_match,0.0
fans,went,smashing,,,,no_match,0.0
news,caused,cancellation,,,,no_match,0.0
news,caused,smashing,,,,no_match,0.0
rapids,at,head,,,,no_match,0.0
head,of,north fork,,,,no_match,0.0
university,banned,smoking its property including inside outside buildings,,,,no_match,0.0
university,banned,smoking areas were once designated smoking areas,,,,no_match,0.0
university,banned,smoking areas,,,,no_match,0.0
university,banned,areas were once designated smoking areas,,,,no_match,0.0
university,banned,areas,,,,no_match,0.0
university,banned,inside outside buildings,,,,no_match,0.0
university,banned,inside buildings,,,,no_match,0.0
university,banned,outside buildings,,,,no_match,0.0
university,banned,first semester 2010,,,,no_match,0.0
first semester 2010,start,2010,,,,no_match,0.0
interest,pertains to,event,,,,no_match,0.0
interest,contributes to,frequency rehearsal,,,,no_match,0.0
gameplay,must,shoot,,,,no_match,0.0
gameplay,shoot,at,,,,no_match,0.0
gameplay,reach,end,,,,no_match,0.0
player,must,shoot,,,,no_match,0.0
player,shoot,continually,,,,no_match,0.0
player,shoot,at,,,,no_match,0.0
player,reach,end,,,,no_match,0.0
player,reach,level,,,,no_match,0.0
gavin hood,writing,tsotsi,,,,no_match,0.0
gavin hood,directing,tsotsi,,,,no_match,0.0
godzilla,caused,tectonic plates,,,,no_match,0.0
battra,caused,rift,,,,no_match,0.0
battra,caused,tectonic plates,,,,no_match,0.0
godzilla,and,battra,,,,no_match,0.0
tectonic plates,opened,rift,,,,no_match,0.0
htb,seek,spread,,,,no_match,0.0
hapoel lod,played,1960s,,,,no_match,0.0
hapoel lod,played,1980s,,,,no_match,0.0
hapoel lod,won,1984,,,,no_match,0.0
fr,directed,to,,,,no_match,0.0
fr,found,monastery,,,,no_match,0.0
fr,in,1873,,,,no_match,0.0
hawker pacific aerospace,offers,landing gear hydraulic mro services,,,,no_match,0.0
hawker pacific aerospace,offers,mro services,,,,no_match,0.0
hawker pacific aerospace,offers,landing gear mro services,,,,no_match,0.0
he,can track,people,,,,no_match,0.0
he,can track,open terrain,,,,no_match,0.0
his feet,can detect,electronic signals,,,,no_match,0.0
his feet,can detect,solid walls,,,,no_match,0.0
his feet,can detect,floors,,,,no_match,0.0
he,took,wickets,,,,no_match,0.0
he,took,7 39,,,,no_match,0.0
he,took,6 44,,,,no_match,0.0
he,took,against sargodha,,,,no_match,0.0
he,took,1962 63,,,,no_match,0.0
he,took,his best bowling figures,,,,no_match,0.0
he,appeared,alongside,,,,no_match,0.0
he,appeared,brian marwood,,,,no_match,0.0
brian marwood,joined,sheffield wednesday,,,,no_match,0.0
wild cards,defines,low probability,,,,no_match,0.0
wild cards,defines,high impact,,,,no_match,0.0
wild cards,would,impact,,,,no_match,0.0
wild cards,would,occur,,,,no_match,0.0
wild cards,would,severely impact,,,,no_match,0.0
he,finds,a,,,,no_match,0.0
he,having,been,,,,no_match,0.0
he,idolized,god,,,,no_match,0.0
he,receive,name,,,,no_match,0.0
he,named,god,,,,no_match,0.0
he,left,v2 records,,,,no_match,0.0
he,wanted,expand,,,,no_match,0.0
he,took,army,,,,no_match,0.0
he,guard,defile,,,,no_match,0.0
he,lodged,28 st thomas s street,,,,no_match,0.0
he,lodged,southwark,,,,no_match,0.0
he,played,perker,,,,no_match,0.0
he,represented,riding,,,,no_match,0.0
he,represented,ontario,,,,no_match,0.0
riding,in,sudbury,,,,no_match,0.0
he,received,permission,,,,no_match,0.0
mcgee,confirmed,correspondence,,,,no_match,0.0
european constitution,never,entered force,,,,no_match,0.0
he,buried,in,,,,no_match,0.0
he,buried,at,,,,no_match,0.0
he,buried,abbey psalms mausoleum,,,,no_match,0.0
he,buried,hollywood forever cemetery,,,,no_match,0.0
he,reprieved,week,,,,no_match,0.0
hilf al fudul,created by,various meccans,,,,no_match,0.0
aiseau,dedicated,industry,,,,no_match,0.0
hoechst 33342,quenched by,bromodeoxyuridine,,,,no_match,0.0
hoechst 33258,quenched by,bromodeoxyuridine,,,,no_match,0.0
bae systems,produces,land mines,,,,no_match,0.0
bae systems,produces,cluster bombs,,,,no_match,0.0
human rights groups,pressure,bae systems,,,,no_match,0.0
bae systems,stated,it no longer produces cluster bombs,,,,no_match,0.0
mike mcgurk,bears resemblance to,pat patton,,,,no_match,0.0
tracy,partner,pat patton,,,,no_match,0.0
tracy,secretary,gwen andrews,,,,no_match,0.0
tracy,partner,mike mcgurk,,,,no_match,0.0
motorcycle,lost control of,knievel,,,,no_match,0.0
nationals,lose,territory,,,,no_match,0.0
nationals,reduced,division,,,,no_match,0.0
nationals,become,coastal based,,,,no_match,0.0
population,grow,strong,,,,no_match,0.0
population,see,nationals reduced,,,,no_match,0.0
seed strains,do not match,wild viruses,,,,no_match,0.0
antigenicities,of,seed strains,,,,no_match,0.0
vaccines,fail,protect,,,,no_match,0.0
vaccines,fail,vaccinees,,,,no_match,0.0
germans,able to,adjust,,,,no_match,0.0
second excitation pulse,sent,prematurely,,,,no_match,0.0
second excitation pulse,sent,before,,,,no_match,0.0
relaxation,complete,not,,,,no_match,0.0
basil ii,received,dyrrhachium,,,,no_match,0.0
second term lord chancellor,ended,his death,,,,no_match,0.0
he,died,next year,,,,no_match,0.0
francis la flesche,published with,she,,,,no_match,0.0
she,published,1911,,,,no_match,0.0
news courier,bought,evening post,,,,no_match,0.0
evening post,owns,charleston s main evening paper,,,,no_match,0.0
evening post,owns,news courier,,,,no_match,0.0
komo news photographer,discovered,way,,,,no_match,0.0
way,takes,hours,,,,no_match,0.0
process,takes,hours,,,,no_match,0.0
film,develops,process,,,,no_match,0.0
film,develops,hours,,,,no_match,0.0
barrie,appeared,episodes,,,,no_match,0.0
barrie,appeared,in,,,,no_match,0.0
he,later,won charminar,,,,no_match,0.0
1972,occurred,researchers found,,,,no_match,0.0
use hall,directed by,lee grant,,,,no_match,0.0
lee grant,directed,barrie,,,,no_match,0.0
she,played the role of,mother,,,,no_match,0.0
lesley ann warren,the character of,her,,,,no_match,0.0
rodan,became,president,,,,no_match,0.0
american society bone mineral research,president,rodan,,,,no_match,0.0
kelsang gyatso,became,outspoken,,,,no_match,0.0
geshe studies programme,became,target outspokenness,,,,no_match,0.0
brumbies,finished,top,,,,no_match,0.0
brumbies,finished,table,,,,no_match,0.0
brumbies,finished,2004,,,,no_match,0.0
brumbies,finished,at,,,,no_match,0.0
next best team,clear,six points,,,,no_match,0.0
they,played,play offs,,,,no_match,0.0
theuriau,unaware,scam websites usage,,,,no_match,0.0
vendors,launched,2011,,,,no_match,0.0
motherboards,use,amd 9 series am3 chipsets,,,,no_match,0.0
bloomberg businessweek,voted,san francisco,,,,no_match,0.0
2012,year of,america s best city voting,,,,no_match,0.0
marcus perperna,bore testimony,behalf,,,,no_match,0.0
marcus aemilius scaurus,defended by,marcus perperna,,,,no_match,0.0
marcus aemilius scaurus,a,defendant,,,,no_match,0.0
marcus perperna,mentioned,in,,,,no_match,0.0
jewish belief,will be revealed,era resurrection,,,,no_match,0.0
jewish belief,will be revealed,physical world,,,,no_match,0.0
nasser,pressured,naguib,,,,no_match,0.0
sulayman hafez,held,interior ministry post,,,,no_match,0.0
byrom street cutting,a,point,,,,no_match,0.0
september 1941,the month,she joined,,,,no_match,0.0
july 1942,the month,she was posted,,,,no_match,0.0
van howe,conducted,study,,,,no_match,0.0
study,focused on,cases,,,,no_match,0.0
cases,involved,meatal stenosis,,,,no_match,0.0
holkins,reserved,right,,,,no_match,0.0
holkins,bring,carl,,,,no_match,0.0
krahulik,goes,france,,,,no_match,0.0
carl,go,france,,,,no_match,0.0
language,occupies,territory,,,,no_match,0.0
language b,arrives,territory,,,,no_match,0.0
language,occupies,given territory,,,,no_match,0.0
language b,arrives,same territory,,,,no_match,0.0
twenty committee,headed by,john cecil masterman,,,,no_match,0.0
st paul s cathedral,commented about,bomb,,,,no_match,0.0
st paul s cathedral,hit,bomb,,,,no_match,0.0
bomb,descended upon,islington,,,,no_match,0.0
bomb,reported,cinema,,,,no_match,0.0
july 1,2005,was date,,,,no_match,0.0
function,replaces,rifleman position,,,,no_match,0.0
fireteam,contains,rifleman position,,,,no_match,0.0
rcpo,concluded,cases,,,,no_match,0.0
rcpo,concluded,six months,,,,no_match,0.0
rcpo,concluded,88,,,,no_match,0.0
rcpo,concluded,percent,,,,no_match,0.0
glyphipterigidae,a subfamily of,modern classifications,,,,no_match,0.0
it,treated as,subfamily,,,,no_match,0.0
glyphipterigidae,contains,subfamily,,,,no_match,0.0
subfamily,of,modern classifications,,,,no_match,0.0
siemens ag,provided,77 siemens s70 light rail vehicles,,,,no_match,0.0
siemens ag,produced,77 siemens s70 light rail vehicles,,,,no_match,0.0
europeans,settled,north america,,,,no_match,0.0
europeans,caused,cyprinidae go extinct,,,,no_match,0.0
1901 election,resulted in,minority government,,,,no_match,0.0
kabul,depended,tourism,,,,no_match,0.0
1960s,and 1970s,decade,,,,no_match,0.0
most,depended,economy,,,,no_match,0.0
johns,took,role,,,,no_match,0.0
war remembrance,featured,johns,,,,no_match,0.0
war remembrance,featured,adolf eichmann,,,,no_match,0.0
he,advocated,civil rights,,,,no_match,0.0
he,advocated,rights freed african americans,,,,no_match,0.0
he,advocated,rights african americans,,,,no_match,0.0
he,advocated,civil rights african americans,,,,no_match,0.0
he,advocated,prosecution union war effort,,,,no_match,0.0
he,advocated,union war effort,,,,no_match,0.0
he,advocated,union war,,,,no_match,0.0
he,advocated,war effort,,,,no_match,0.0
he,advocated,effort,,,,no_match,0.0
he,advocated,war,,,,no_match,0.0
he,advocated,union,,,,no_match,0.0
5th dragoon guards,formed,part,,,,no_match,0.0
5th dragoon guards,sent,black sea,,,,no_match,0.0
5th dragoon guards,part of,heavy cavalry brigade,,,,no_match,0.0
crimean war,took place,1854,,,,no_match,0.0
anglican church,broke away from,welsh methodists,,,,no_match,0.0
welsh methodists,became,presbyterian church wales,,,,no_match,0.0
19th century,the time period,early,,,,no_match,0.0
north,inhabitants,speak,,,,no_match,0.0
east,inhabitants,speak,,,,no_match,0.0
knievel,for,major jump,,,,no_match,0.0
knievel,in,chicago,,,,no_match,0.0
man,transforms,world,,,,no_match,0.0
man,transforms,dwelling place,,,,no_match,0.0
man,transforms,lowest world,,,,no_match,0.0
man,makes,abode,,,,no_match,0.0
he,collaborate,some newspapers,,,,no_match,0.0
he,collaborate,with,,,,no_match,0.0
some newspapers,with,he,,,,no_match,0.0
squadron,flew,4l skyhawk,,,,no_match,0.0
his chances,thought,be,,,,no_match,0.0
his chances,having,50 50 chance,,,,no_match,0.0
his,having,50 50 chance,,,,no_match,0.0
it,uses,long slender tail,,,,no_match,0.0
it,uses,tail,,,,no_match,0.0
it,communicates,making drumming noises,,,,no_match,0.0
it,spoken,dialect,,,,no_match,0.0
it,not,passable,,,,no_match,0.0
it,chosen,1901,,,,no_match,0.0
gen eleazer wheelock ripley,named,it,,,,no_match,0.0
gen eleazer wheelock ripley,officer,war 1812,,,,no_match,0.0
gen eleazer wheelock ripley,remembered,battle lundy s lane,,,,no_match,0.0
gen eleazer wheelock ripley,remembered,siege fort erie,,,,no_match,0.0
war 1812,officer,gen eleazer wheelock ripley,,,,no_match,0.0
1814,year of,battle lundy s lane,,,,no_match,0.0
1814,year of,siege fort erie,,,,no_match,0.0
mature entrants teaching profession,could not afford,give up work,,,,no_match,0.0
pgce,could not afford,give up work,,,,no_match,0.0
pgce,undertake,traditional method teacher training,,,,no_match,0.0
its cultivation,declined,favour,,,,no_match,0.0
jal,introduced,service,,,,no_match,0.0
jal,introduced,route,,,,no_match,0.0
jal,introduced,1961,,,,no_match,0.0
princeton university,entered,james arthur hogue,,,,no_match,0.0
green lanterns,created,shield,,,,no_match,0.0
johns,appeared as,in,,,,no_match,0.0
empire strikes back,appeared,johns,,,,no_match,0.0
keats,led,his family assume,,,,no_match,0.0
his family,assumed,keats would have financial security,,,,no_match,0.0
keibler,asked,appear,,,,no_match,0.0
keibler,appear,on,,,,no_match,0.0
ballard high school,located in,louisville,,,,no_match,0.0
kim,double majored in,government,,,,no_match,0.0
langford,used,his,,,,no_match,0.0
langford,used,footwork,,,,no_match,0.0
langford,evaded,attacks,,,,no_match,0.0
language,abandons,language,,,,no_match,0.0
language,abandons,own language,,,,no_match,0.0
language,believes,language b,,,,no_match,0.0
language,believes,certain goals,,,,no_match,0.0
language,believes,government,,,,no_match,0.0
language,believes,workplace,,,,no_match,0.0
language,believes,social settings,,,,no_match,0.0
speakers language,abandon,language,,,,no_match,0.0
speakers language,favor,language b,,,,no_match,0.0
speakers language,favor,social settings,,,,no_match,0.0
lemmy,believes,that,,,,no_match,0.0
lemmy,believes,they could have worked through problems,,,,no_match,0.0
lemmy,believes,they could have worked through,,,,no_match,0.0
lemmy,believes,they,,,,no_match,0.0
lemmy,believes,problems,,,,no_match,0.0
lemmy,believes,through,,,,no_match,0.0
lemmy,believes,have,,,,no_match,0.0
lemmy,believes,worked,,,,no_match,0.0
lemmy,believes,could,,,,no_match,0.0
lemmy,believes,have worked,,,,no_match,0.0
lemmy,believes,the,,,,no_match,0.0
li hongzhi,taught,falun gong,,,,no_match,0.0
li hongzhi,taught,across china,,,,no_match,0.0
13 may 1992,began,public teachings falun gong,,,,no_match,0.0
li hongzhi,started,public teachings falun gong 13 may 1992,,,,no_match,0.0
public teachings falun gong,began,13 may 1992,,,,no_match,0.0
public teachings falun gong,started,li hongzhi,,,,no_match,0.0
bbc content,lampooned,low budget quality,,,,no_match,0.0
satellite television,available,uk,,,,no_match,0.0
luke robert ravenstahl,served as,59th mayor pittsburgh,,,,no_match,0.0
luke robert ravenstahl,served,2006 until 2014,,,,no_match,0.0
luke robert ravenstahl,served,2006 2014,,,,no_match,0.0
males,versus,females,,,,no_match,0.0
many,removed,for,,,,no_match,0.0
many,removed,aesthetics,,,,no_match,0.0
many,removed,relief,,,,no_match,0.0
larger ones,excised,prevention,,,,no_match,0.0
larger ones,excised,benefit,,,,no_match,0.0
larger ones,excised,individual patient,,,,no_match,0.0
many overseas chinese,came from,quanzhou area,,,,no_match,0.0
overseas chinese,speak,home,,,,no_match,0.0
those,ancestors,quanzhou area,,,,no_match,0.0
those,speak,hokkien,,,,no_match,0.0
those,speak,home,,,,no_match,0.0
mason city division,operates,usual,,,,no_match,0.0
models,taking into account,room number,,,,no_match,0.0
florida east coast railway,began,modification,,,,no_match,0.0
modification,of,river,,,,no_match,0.0
marciano,knocked out,moore,,,,no_match,0.0
newhan,hit,308,,,,no_match,0.0
newhan,play,round rock,,,,no_match,0.0
utv,made,announcement,,,,no_match,0.0
utv,close,station,,,,no_match,0.0
not everyone,trusts,matau,,,,no_match,0.0
not everyone,decides,track,,,,no_match,0.0
not everyone,decides,track matoran,,,,no_match,0.0
he,spent,some time argyll,,,,no_match,0.0
he,left,continent,,,,no_match,0.0
he,converted to,catholicism,,,,no_match,0.0
epilogue,supplied,too late,,,,no_match,0.0
narrative,referred to,sequel,,,,no_match,0.0
narrative,will,be seen,,,,no_match,0.0
abandonment,befell,myself,,,,no_match,0.0
garbo,requested,information,,,,no_match,0.0
garbo,requested,give,,,,no_match,0.0
garbo,requested,sites,,,,no_match,0.0
garbo,requested,times,,,,no_match,0.0
garbo,requested,v 1 impacts,,,,no_match,0.0
brutus,requested,give,,,,no_match,0.0
brutus,requested,sites,,,,no_match,0.0
brutus,requested,times,,,,no_match,0.0
brutus,requested,v 1 impacts,,,,no_match,0.0
tate,requested,give,,,,no_match,0.0
tate,requested,sites,,,,no_match,0.0
tate,requested,times,,,,no_match,0.0
tate,requested,v 1 impacts,,,,no_match,0.0
yost,of,kansas city royals,,,,no_match,0.0
hillman,replaced by,yost,,,,no_match,0.0
opie anthony,featured,broadcast,,,,no_match,0.0
homeless man,wandered,into,,,,no_match,0.0
xm,responded,suspending,,,,no_match,0.0
opie anthony,suspended,30 days,,,,no_match,0.0
may 15,2007,was date which,,,,no_match,0.0
brown,contract,early,,,,no_match,0.0
one candidate,located at,western end manitoulin island,,,,no_match,0.0
one candidate,located at,lake huron,,,,no_match,0.0
one candidate,located near,wreck,,,,no_match,0.0
one candidate,located,western end manitoulin island,,,,no_match,0.0
another wreck,located near,escanaba,,,,no_match,0.0
another wreck,located near,michigan,,,,no_match,0.0
time,part of,dark side moon,,,,no_match,0.0
time,contains,breathe,,,,no_match,0.0
breathe,part of,dark side moon,,,,no_match,0.0
time,fifth song of,dark side moon,,,,no_match,0.0
ballard,and,williams,,,,no_match,0.0
other officers,and,two train operators,,,,no_match,0.0
sergeant jericho,and,two train operators,,,,no_match,0.0
opponents,referred to,rogue s island,,,,no_match,0.0
pakistan,incorporated,pakistan chrome mines ltd,,,,no_match,0.0
parental investment,to benefit,offspring,,,,no_match,0.0
piffaro,performs,concerts,,,,no_match,0.0
piffaro,performs,in,,,,no_match,0.0
