sent_id,Subject,Predicate,Object,stage_a_decision,triggered_retrieval,final_decision,error_type
sent_0393,CEN,forms,part,LOCAL_ACCEPT,False,ACCEPT,
sent_0393,CEN,is,part,LOCAL_ACCEPT,False,ACCEPT,
sent_0393,CEN,is,important,LOCAL_ACCEPT,False,ACCEPT,
sent_0393,CEN,is,small,LOCAL_ACCEPT,False,ACCEPT,
sent_0394,He,became,mayor,LOCAL_ACCEPT,False,ACCEPT,
sent_0394,He,became,youngest,LOCAL_ACCEPT,False,ACCEPT,
sent_0394,He,became,mayor in Pittsburgh's history,LOCAL_ACCEPT,False,ACCEPT,
sent_0394,He,became,september 2006,LOCAL_ACCEPT,False,ACCEPT,
sent_0394,He,became,age of 26,LOCAL_ACCEPT,False,ACCEPT,
sent_0394,He,is,Democrat,LOCAL_ACCEPT,False,ACCEPT,
sent_0394,26,is,age,LOCAL_ACCEPT,True,REJECT,low_support
sent_0395,Cafeteria,located,sixth floor,LOCAL_ACCEPT,False,ACCEPT,
sent_0395,Chapel,located,14th floor,LOCAL_ACCEPT,False,ACCEPT,
sent_0395,Study hall,located,15th floor,LOCAL_ACCEPT,False,ACCEPT,
sent_0396,TV8,followed,1982,LOCAL_ACCEPT,False,ACCEPT,
sent_0396,TV8,changed,Southern Cross Network,LOCAL_ACCEPT,True,REJECT,low_support
sent_0396,Southern Cross Network,changed,TV8,LOCAL_ACCEPT,True,REJECT,low_support
sent_0396,TV8,network,between,LOCAL_ACCEPT,False,ACCEPT,
sent_0396,three stations,network,TV8,LOCAL_ACCEPT,False,ACCEPT,
sent_0396,seven years,later,changed,LOCAL_ACCEPT,False,ACCEPT,
sent_0397,cooling center,set up,local authorities,LOCAL_ACCEPT,False,ACCEPT,
sent_0397,cooling center,is,a temporary air-conditioned public space,LOCAL_ACCEPT,False,ACCEPT,
sent_0397,cooling center,is used for,the health effects of a heat wave,LOCAL_ACCEPT,False,ACCEPT,
sent_0397,local authorities,set up,a cooling center,LOCAL_ACCEPT,False,ACCEPT,
sent_0397,health effects,are,of a heat wave,LOCAL_ACCEPT,False,ACCEPT,
sent_0398,manifold,not can be presented as,connected sum of more than one manifold,LOCAL_ACCEPT,False,ACCEPT,
sent_0398,manifold,can is not,sphere of the same dimension,LOCAL_ACCEPT,False,ACCEPT,
sent_0398,manifold,can not be,presented as a connected sum of more than one manifold,LOCAL_ACCEPT,False,ACCEPT,
sent_0398,manifold,can not is,prime,LOCAL_ACCEPT,True,ACCEPT,
sent_0399,Court order,not causes,stop printing for,LOCAL_ACCEPT,True,ACCEPT,
sent_0399,Printing,not is evaded,court order,LOCAL_ACCEPT,True,REJECT,low_support
sent_0399,Printing,not is done under,other titles,LOCAL_ACCEPT,True,ACCEPT,
sent_0399,Other titles,not are used,printing,LOCAL_ACCEPT,True,ACCEPT,
sent_0399,Respublika,not is a title,printing,LOCAL_ACCEPT,True,REJECT,low_support
sent_0399,Not That Respublika,not is a title,printing,LOCAL_ACCEPT,True,ACCEPT,
sent_0400,motorcycle speedway,held,meeting,LOCAL_ACCEPT,False,ACCEPT,
sent_0400,meeting,one of the few,held in the UK,LOCAL_ACCEPT,False,ACCEPT,
sent_0400,meeting,staged,Ammanford,LOCAL_ACCEPT,False,ACCEPT,
sent_0401,Turbomachinery,may use,one or more centrifugal compressors,LOCAL_ACCEPT,False,ACCEPT,
sent_0401,Turbomachinery,may use,centrifugal compressors,LOCAL_ACCEPT,False,ACCEPT,
sent_0401,Turbomachinery,may contain,centrifugal compressors,LOCAL_ACCEPT,False,ACCEPT,
sent_0401,List,may contains,turbomachinery,LOCAL_ACCEPT,True,ACCEPT,
sent_0401,List,may includes,turbomachinery,LOCAL_ACCEPT,True,ACCEPT,
sent_0401,List,may lists,turbomachinery,LOCAL_ACCEPT,True,REJECT,low_support
sent_0402,NC 111,diverges,Greenwood Boulevard,LOCAL_ACCEPT,False,ACCEPT,
sent_0403,A spectrum,has,low signal-to-noise ratio,LOCAL_ACCEPT,False,ACCEPT,
sent_0403,A spectrum,has,single FID,LOCAL_ACCEPT,False,ACCEPT,
sent_0403,A spectrum,has,signal-to-noise ratio,LOCAL_ACCEPT,False,ACCEPT,
sent_0403,A spectrum,improves,readily,LOCAL_ACCEPT,False,ACCEPT,
sent_0403,A spectrum,improves,averaging of repeated acquisitions,LOCAL_ACCEPT,False,ACCEPT,
sent_0403,A spectrum,has,repeated acquisitions,LOCAL_ACCEPT,False,ACCEPT,
sent_0403,A spectrum,has,acquisitions,LOCAL_ACCEPT,False,ACCEPT,
sent_0403,A spectrum,has,averaging,LOCAL_ACCEPT,False,ACCEPT,
sent_0403,A spectrum,has,FID,LOCAL_ACCEPT,False,ACCEPT,
sent_0404,Samaritan tradition,not is based on,fact,LOCAL_ACCEPT,True,REJECT,low_support
sent_0404,Samaritan ethnonym,not is derived from,true Israelite religion,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0404,Samaritan ethnonym,is not derived from,region of Samaria,LOCAL_ACCEPT,False,ACCEPT,
sent_0405,Town,has population,"2, 310",LOCAL_ACCEPT,False,ACCEPT,
sent_0405,Town,is reported by,2010 census,LOCAL_ACCEPT,False,ACCEPT,
sent_0406,Gonzalez,not accused,defrauding,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0406,Gonzalez,not defrauding,West Bronx Neighborhood Association Inc.,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0406,West Bronx Neighborhood Association Inc.,not is,a not-for-profit corporation,LOCAL_ACCEPT,True,ACCEPT,
sent_0406,Gonzalez,not using,funds,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0406,funds,not donated,West Bronx Neighborhood Association Inc.,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0406,funds,not used,pay for,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0406,Gonzalez,not pay for,"over $37, 000 in personal expenses",LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0407,cable hauling,ceased,1895,LOCAL_ACCEPT,False,ACCEPT,
sent_0407,locomotives,pulled,trains,LOCAL_ACCEPT,False,ACCEPT,
sent_0407,Victoria and Waterloo tunnels,were pulled,locomotives,LOCAL_ACCEPT,False,ACCEPT,
sent_0407,locomotives,pulled,the whole length of the Victoria and Waterloo tunnels,LOCAL_ACCEPT,False,ACCEPT,
sent_0408,Colonials,found,new world,LOCAL_ACCEPT,False,ACCEPT,
sent_0408,new world,is,primitive,LOCAL_ACCEPT,True,ACCEPT,
sent_0408,new world,is,lush,LOCAL_ACCEPT,False,ACCEPT,
sent_0408,new world,is,vibrant,LOCAL_ACCEPT,False,ACCEPT,
sent_0408,Colonials,named,Earth,LOCAL_ACCEPT,False,ACCEPT,
sent_0409,Cole,went on to,appear,LOCAL_ACCEPT,False,ACCEPT,
sent_0409,Jane Eyre,was,TV serial,LOCAL_ACCEPT,False,ACCEPT,
sent_0410,Battra,rested,Arctic Ocean,LOCAL_ACCEPT,False,ACCEPT,
sent_0410,Mothra,retired,Infant Island,LOCAL_ACCEPT,False,ACCEPT,
sent_0410,Mothra,accompanied,two Cosmos,LOCAL_ACCEPT,False,ACCEPT,
sent_0410,two Cosmos,accompanied,Mothra,LOCAL_ACCEPT,False,ACCEPT,
sent_0411,republicans,were,arrested,LOCAL_ACCEPT,False,ACCEPT,
sent_0411,republicans,had,come,LOCAL_ACCEPT,False,ACCEPT,
sent_0411,republicans,returned,home,LOCAL_ACCEPT,False,ACCEPT,
sent_0412,Knievel,broke,arms,LOCAL_ACCEPT,False,ACCEPT,
sent_0412,Knievel,was,distraught,LOCAL_ACCEPT,False,ACCEPT,
sent_0412,accident,caused,permanent injury,LOCAL_ACCEPT,False,ACCEPT,
sent_0412,accident,caused,cameraman,LOCAL_ACCEPT,False,ACCEPT,
sent_0413,Hazelwood,came through,the invasion,LOCAL_ACCEPT,False,ACCEPT,
sent_0413,Hazelwood,sank,two small enemy freighters,LOCAL_ACCEPT,False,ACCEPT,
sent_0414,animal,no cares for,young,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0414,animal,no shows,sociality traits,LOCAL_ACCEPT,False,ACCEPT,
sent_0414,animal,no is said,subsocial,LOCAL_ACCEPT,True,REJECT,low_support
sent_0414,subsocial,no is,an animal,LOCAL_ACCEPT,True,ACCEPT,
sent_0415,An original limited artist edition,was published,1989,LOCAL_ACCEPT,False,ACCEPT,
sent_0415,An original limited artist edition,is,book,LOCAL_ACCEPT,False,ACCEPT,
sent_0415,An original limited artist edition,is,oversized,LOCAL_ACCEPT,False,ACCEPT,
sent_0415,An original limited artist edition,is,fine press,LOCAL_ACCEPT,False,ACCEPT,
sent_0415,An original limited artist edition,is,slip-cased,LOCAL_ACCEPT,False,ACCEPT,
sent_0415,250,was published,An original limited artist edition,LOCAL_ACCEPT,False,ACCEPT,
sent_0416,ABS,formed,partnership,LOCAL_ACCEPT,False,ACCEPT,
sent_0416,ABS,give,free Bible,LOCAL_ACCEPT,False,ACCEPT,
sent_0416,ABS,give,Bible,LOCAL_ACCEPT,False,ACCEPT,
sent_0416,ABS,give,each,LOCAL_ACCEPT,False,ACCEPT,
sent_0416,ABS,give,new homeowners,LOCAL_ACCEPT,False,ACCEPT,
sent_0416,ABS,give,new homeowners in the United States,LOCAL_ACCEPT,False,ACCEPT,
sent_0416,Habitat for Humanity,formed,partnership,LOCAL_ACCEPT,True,REJECT,low_support
sent_0417,He,was in,Ali's army,LOCAL_ACCEPT,False,ACCEPT,
sent_0417,He,was in,the Battle of Jamal,LOCAL_ACCEPT,False,ACCEPT,
sent_0417,Muhammad ibn Abu Bakr,escorted,Aisha,LOCAL_ACCEPT,False,ACCEPT,
sent_0417,Aisha,was escorted by,Muhammad ibn Abu Bakr,LOCAL_ACCEPT,False,ACCEPT,
sent_0417,He,was later,Muhammad ibn Abu Bakr,LOCAL_ACCEPT,False,ACCEPT,
sent_0417,Muhammad ibn Abu Bakr,escorted,back to Madina,LOCAL_ACCEPT,False,ACCEPT,
sent_0417,Aisha,was escorted back to,Madina,LOCAL_ACCEPT,False,ACCEPT,
sent_0418,Andrea Bianco,comprises,atlas,LOCAL_ACCEPT,False,ACCEPT,
sent_0418,atlas,comprises,ten leaves,LOCAL_ACCEPT,False,ACCEPT,
sent_0418,18th-century binding,is a binding of,atlas,LOCAL_ACCEPT,False,ACCEPT,
sent_0419,Apartment buildings,were built,MAZ plant,LOCAL_ACCEPT,True,REJECT,low_support
sent_0419,Shops,were built,close proximity to the maz plant,LOCAL_ACCEPT,False,ACCEPT,
sent_0419,Medical clinics,were built,close proximity to the maz plant,LOCAL_ACCEPT,False,ACCEPT,
sent_0419,Cinemas,were built,close proximity to the maz plant,LOCAL_ACCEPT,False,ACCEPT,
sent_0420,Applications,can use,service,LOCAL_ACCEPT,False,ACCEPT,
sent_0420,Applications,can record,activity,LOCAL_ACCEPT,False,ACCEPT,
sent_0420,Implementations,can use,service,LOCAL_ACCEPT,True,ACCEPT,
sent_0420,Implementations,can record,data,LOCAL_ACCEPT,False,ACCEPT,
sent_0420,Implementations,can record,detailed data,LOCAL_ACCEPT,False,ACCEPT,
sent_0420,Implementations,can record,data during development,LOCAL_ACCEPT,False,ACCEPT,
sent_0420,Implementations,can record,data during development debugging,LOCAL_ACCEPT,False,ACCEPT,
sent_0420,Implementations,can record,data during development debugging or analyzing performance,LOCAL_ACCEPT,False,ACCEPT,
sent_0421,technique,facilitates,connection,LOCAL_ACCEPT,False,ACCEPT,
sent_0421,technique,facilitates,center,LOCAL_ACCEPT,False,ACCEPT,
sent_0421,technique,facilitates,foot,LOCAL_ACCEPT,False,ACCEPT,
sent_0421,technique,facilitates,lower abdomen,LOCAL_ACCEPT,False,ACCEPT,
sent_0422,Attorney General,clashed with,Daniel O'Connell,LOCAL_ACCEPT,False,ACCEPT,
sent_0422,Attorney General,insisted,appointment,LOCAL_ACCEPT,False,ACCEPT,
sent_0422,Attorney General,insisted,Abraham Brewster as Law Adviser to the Lord Lieutenant of Ireland,LOCAL_ACCEPT,False,ACCEPT,
sent_0422,Daniel O'Connell,wishes,against,LOCAL_ACCEPT,False,ACCEPT,
sent_0422,Daniel O'Connell,wishes,appointment of Abraham Brewster as Law Adviser to the Lord Lieutenant of Ireland,LOCAL_ACCEPT,True,REJECT,low_support
sent_0423,team,was enshrined,Basketball Hall of Fame,LOCAL_ACCEPT,False,ACCEPT,
sent_0423,team,was,1959,LOCAL_ACCEPT,False,ACCEPT,
sent_0423,team,is,group,LOCAL_ACCEPT,False,ACCEPT,
sent_0423,group,is,team,LOCAL_ACCEPT,True,ACCEPT,
sent_0423,team,was inducted,Basketball Hall of Fame,LOCAL_ACCEPT,False,ACCEPT,
sent_0423,team,was inducted in,1959,LOCAL_ACCEPT,False,ACCEPT,
sent_0424,microbe,not can survive,narrow pH range,LOCAL_ACCEPT,True,UNVERIFIED,low_support
sent_0424,microbe,can not survive,outside,LOCAL_ACCEPT,False,ACCEPT,
sent_0424,microbe,can not survive,outside a narrow pH range,LOCAL_ACCEPT,False,ACCEPT,
sent_0424,narrow pH range,can not be,pH range,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0425,lower river,had to be dredged,three times,LOCAL_ACCEPT,False,ACCEPT,
sent_0425,lower river,had to be dredged,in two years,LOCAL_ACCEPT,False,ACCEPT,
sent_0426,French kings,sent,commissioners,LOCAL_ACCEPT,False,ACCEPT,
sent_0426,commissioners,inspect,royal and administrative affairs,LOCAL_ACCEPT,False,ACCEPT,
sent_0426,commissioners,take,necessary action,LOCAL_ACCEPT,False,ACCEPT,
sent_0426,French kings,sent,provinces,LOCAL_ACCEPT,True,ACCEPT,
sent_0426,royal and administrative affairs,be,inspect,LOCAL_ACCEPT,False,ACCEPT,
sent_0426,royal and administrative affairs,be,take,LOCAL_ACCEPT,True,REJECT,low_support
sent_0427,Armah,contrasts,two worlds,LOCAL_ACCEPT,False,ACCEPT,
sent_0428,sensors,requires,calibration,LOCAL_ACCEPT,False,ACCEPT,
sent_0428,a measurement,requires,calibration,LOCAL_ACCEPT,False,ACCEPT,
sent_0428,absolute accuracy,requires,calibration,LOCAL_ACCEPT,False,ACCEPT,
sent_0429,Sandy,aspires,become,LOCAL_ACCEPT,False,ACCEPT,
sent_0429,Sandy,on the grounds that,it is practical and lucrative,LOCAL_ACCEPT,False,ACCEPT,
sent_0430,Gypsy Horse,sought,name,LOCAL_ACCEPT,False,ACCEPT,
sent_0430,efforts,have,Gypsy Horse recognized,LOCAL_ACCEPT,True,REJECT,low_support
sent_0430,efforts,are,part of,LOCAL_ACCEPT,False,ACCEPT,
sent_0430,several,are,efforts,LOCAL_ACCEPT,False,ACCEPT,
sent_0430,1990s,are,starting in,LOCAL_ACCEPT,False,ACCEPT,
sent_0430,name,was,sought,LOCAL_ACCEPT,False,ACCEPT,
sent_0430,Romanichal community,is,outside,LOCAL_ACCEPT,True,REJECT,low_support
sent_0431,Fernando Cabello,assisting,process,LOCAL_ACCEPT,False,ACCEPT,
sent_0431,Fernando Cabello,recording,process,LOCAL_ACCEPT,True,REJECT,low_support
sent_0431,Eva Dalda,assisting,process,LOCAL_ACCEPT,False,ACCEPT,
sent_0431,Eva Dalda,recording,process,LOCAL_ACCEPT,True,REJECT,low_support
sent_0431,Lydia Iovanne,assisting,process,LOCAL_ACCEPT,False,ACCEPT,
sent_0431,Lydia Iovanne,recording,process,LOCAL_ACCEPT,True,REJECT,low_support
sent_0432,Celine Dion,helped,debut,LOCAL_ACCEPT,False,ACCEPT,
sent_0432,newly solvent airline,debut,new image,LOCAL_ACCEPT,False,ACCEPT,
sent_0433,Villagers,disappeared,11,LOCAL_ACCEPT,False,ACCEPT,
sent_0433,Villagers,killed,8,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0433,People,were,killed,LOCAL_ACCEPT,False,ACCEPT,
sent_0433,People,are,prisoners,LOCAL_ACCEPT,False,ACCEPT,
sent_0433,Two,are,Prisoners,LOCAL_ACCEPT,False,ACCEPT,
sent_0434,services,no are provided,in compliance with,LOCAL_ACCEPT,True,REJECT,low_support
sent_0434,services,no are provided,state and federal law,LOCAL_ACCEPT,True,REJECT,low_support
sent_0434,services,no are provided,at no cost to the parents,LOCAL_ACCEPT,False,ACCEPT,
sent_0434,services,no are reasonably calculated,to yield,LOCAL_ACCEPT,True,ACCEPT,
sent_0434,services,no are reasonably calculated,meaningful educational benefit,LOCAL_ACCEPT,True,ACCEPT,
sent_0434,services,no are reasonably calculated,student progress,LOCAL_ACCEPT,True,REJECT,low_support
sent_0435,Ballard,is possessed,nearly,LOCAL_ACCEPT,False,ACCEPT,
sent_0435,Ballard,resists,drug,LOCAL_ACCEPT,False,ACCEPT,
sent_0435,Ballard,discovers,spirits,LOCAL_ACCEPT,False,ACCEPT,
sent_0435,Spirits,believe,humans are invaders,LOCAL_ACCEPT,False,ACCEPT,
sent_0435,Spirits,plan,exterminate the humans,LOCAL_ACCEPT,False,ACCEPT,
sent_0435,Ballard,is given,drug,LOCAL_ACCEPT,False,ACCEPT,
sent_0436,Barbara,unable fought,mugger,LOCAL_ACCEPT,True,REJECT,low_support
sent_0436,Barbara,unable miscarried,child,LOCAL_ACCEPT,True,REJECT,low_support
sent_0436,Barbara,unable,leave behind,LOCAL_ACCEPT,False,ACCEPT,
sent_0436,Barbara,unable have,child,LOCAL_ACCEPT,True,REJECT,low_support
sent_0437,Yesler Way,not marks,boundary,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0437,Yesler Way,not separates,two different plats,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0437,The street grid,does not line up,neighborhood's other streets,LOCAL_ACCEPT,False,ACCEPT,
sent_0437,The northern border,not zigzags,numerous streets,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0438,Muhammad,plays,role,LOCAL_ACCEPT,False,ACCEPT,
sent_0438,Muhammad,formation,alliance,LOCAL_ACCEPT,False,ACCEPT,
sent_0438,alliance,plays,role,LOCAL_ACCEPT,False,ACCEPT,
sent_0438,alliance,significant,role,LOCAL_ACCEPT,False,ACCEPT,
sent_0438,alliance,islamic ethics,plays,LOCAL_ACCEPT,False,ACCEPT,
sent_0439,Beast,can outperform,Olympic-level athlete,LOCAL_ACCEPT,False,ACCEPT,
sent_0439,Beast,can contort,body,LOCAL_ACCEPT,False,ACCEPT,
sent_0439,Beast,can perform,aerial feats,LOCAL_ACCEPT,False,ACCEPT,
sent_0439,Beast,can perform,feats,LOCAL_ACCEPT,False,ACCEPT,
sent_0439,Beast,can do,aerial feats,LOCAL_ACCEPT,False,ACCEPT,
sent_0439,Beast,can do,feats,LOCAL_ACCEPT,False,ACCEPT,
sent_0439,Beast,can have,talents,LOCAL_ACCEPT,False,ACCEPT,
sent_0439,Beast,can have,training,LOCAL_ACCEPT,False,ACCEPT,
sent_0440,Bruce,was,Justice Lord counterpart,LOCAL_ACCEPT,True,REJECT,low_support
sent_0440,Bruce,was married to,Wonder Woman,LOCAL_ACCEPT,True,REJECT,low_support
sent_0440,Wonder Woman,was,Justice Lord counterpart,LOCAL_ACCEPT,True,REJECT,low_support
sent_0440,Wonder Woman,was married to,Bruce,LOCAL_ACCEPT,False,ACCEPT,
sent_0440,Justice Lord counterpart,killed,Bruce,LOCAL_ACCEPT,True,REJECT,low_support
sent_0441,Burnham,died,heart failure,LOCAL_ACCEPT,False,ACCEPT,
sent_0441,Burnham,died,"September 1, 1947",LOCAL_ACCEPT,False,ACCEPT,
sent_0441,Burnham,died,his home,LOCAL_ACCEPT,False,ACCEPT,
sent_0441,Burnham,died,"Santa Barbara, California",LOCAL_ACCEPT,False,ACCEPT,
sent_0441,Burnham,died,86,LOCAL_ACCEPT,False,ACCEPT,
sent_0442,practice,can reduces,government interest costs,LOCAL_ACCEPT,False,ACCEPT,
sent_0442,practice,can truly cancels,government debt,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0442,practice,can results in,hyperinflation,LOCAL_ACCEPT,False,ACCEPT,
sent_0443,she,not raising,her own children,LOCAL_ACCEPT,False,REJECT,coreference_required
sent_0443,she,not raising,her nephews,LOCAL_ACCEPT,False,REJECT,coreference_required
sent_0443,her nephews,not be,orphaned,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0443,the plague,not causes,her nephews who had been orphaned,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0444,Simpson,returned,mansion,LOCAL_ACCEPT,False,ACCEPT,
sent_0444,Simpson,surrendered,police,LOCAL_ACCEPT,False,ACCEPT,
sent_0445,global citizenship,is,a `` powerful term '',LOCAL_ACCEPT,False,ACCEPT,
sent_0445,people,invoke,it,LOCAL_ACCEPT,False,ACCEPT,
sent_0445,people,do,so to provoke and justify action,LOCAL_ACCEPT,False,ACCEPT,
sent_0445,Byers,encourages,attendees,LOCAL_ACCEPT,False,ACCEPT,
sent_0445,attendees,re appropriate,it,LOCAL_ACCEPT,False,ACCEPT,
sent_0445,Byers,encourages,its meaning to have a positive purpose,LOCAL_ACCEPT,False,ACCEPT,
sent_0445,its meaning,have,a positive purpose,LOCAL_ACCEPT,False,ACCEPT,
sent_0445,Byers,encourages,based on idealistic values,LOCAL_ACCEPT,False,ACCEPT,
sent_0445,it,is,based on idealistic values,LOCAL_ACCEPT,False,ACCEPT,
sent_0446,Carl,not uses,old magic,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0446,Carl,not tame,Deep Crow,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0446,Carl,not claim,it is not his first time to the rodeo,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0446,Carl,not claim,not his first time to the rodeo,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0446,Carl,not claim,first time to the rodeo,LOCAL_ACCEPT,True,REJECT,low_support
sent_0447,Certain fractional quantum Hall phases,have,right properties,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,appear,to have,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,have,properties,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,appear,have the right,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,appear,to have the right,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,have the right,properties,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,appear,right,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,appear,have,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,appear,to have the right properties for,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,appear,to have the right properties for building,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,appear,to have the right properties for building a,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,appear,to have the right properties for building a topological,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,Certain fractional quantum Hall phases,appear,to have the right properties for building a topological quantum,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,certain fractional quantum,appear,to have,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,certain fractional quantum,appear,to have the right,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,certain fractional quantum,appear,to have the right properties,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,certain fractional quantum,appear,to have the right properties for,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,certain fractional quantum,appear,to have the right properties for building,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,certain fractional quantum,appear,to have the right properties for building a,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,certain fractional quantum,appear,to have the right properties for building a topological,LOCAL_ACCEPT,False,ACCEPT,
sent_0447,certain fractional quantum,appear,to have the right properties for building a topological quantum,LOCAL_ACCEPT,False,ACCEPT,
sent_0448,Chevalier,fulfilled,promise,LOCAL_ACCEPT,False,ACCEPT,
sent_0448,Chevalier,dedicated,shrine,LOCAL_ACCEPT,False,ACCEPT,
sent_0448,shrine,dedicated,Mary,LOCAL_ACCEPT,False,ACCEPT,
sent_0448,shrine,dedicated,Our Lady of the Sacred Heart,LOCAL_ACCEPT,False,ACCEPT,
sent_0449,Cis-regulatory elements,control,transcription,LOCAL_ACCEPT,False,ACCEPT,
sent_0449,Cis-regulatory elements,control,a nearby gene,LOCAL_ACCEPT,False,ACCEPT,
sent_0449,Sequences,are,cis-regulatory elements,LOCAL_ACCEPT,False,ACCEPT,
sent_0449,Sequences,control,transcription,LOCAL_ACCEPT,False,ACCEPT,
sent_0449,Sequences,control,a nearby gene,LOCAL_ACCEPT,False,ACCEPT,
sent_0449,Gene,is,nearby,LOCAL_ACCEPT,False,ACCEPT,
sent_0450,Citizens for Responsibility and Ethics in Washington,filed,Ethics Committee complaint,LOCAL_ACCEPT,False,ACCEPT,
sent_0450,Citizens for Responsibility and Ethics in Washington,against,Bond,LOCAL_ACCEPT,False,ACCEPT,
sent_0450,Citizens for Responsibility and Ethics in Washington,filed,complaint,LOCAL_ACCEPT,False,ACCEPT,
sent_0450,Bond,role,the ouster of graves,LOCAL_ACCEPT,False,ACCEPT,
sent_0451,Rifles,can produce,pellets,LOCAL_ACCEPT,False,ACCEPT,
sent_0451,Rifles,can produce,performance,LOCAL_ACCEPT,False,ACCEPT,
sent_0451,Performance,can be,10 ring,LOCAL_ACCEPT,False,ACCEPT,
sent_0451,Participant,can attribute,result,LOCAL_ACCEPT,False,ACCEPT,
sent_0451,Result,can be,non-maximal,LOCAL_ACCEPT,False,ACCEPT,
sent_0451,Phase,can be,initial,LOCAL_ACCEPT,False,ACCEPT,
sent_0451,Participant,can have,non-maximal result,LOCAL_ACCEPT,False,ACCEPT,
sent_0451,Rifles,can combine,pellets,LOCAL_ACCEPT,False,ACCEPT,
sent_0451,Pellets,can be,match,LOCAL_ACCEPT,False,ACCEPT,
sent_0452,Curley,played,before,LOCAL_ACCEPT,False,ACCEPT,
sent_0452,Curley,played,several European heads of state,LOCAL_ACCEPT,False,ACCEPT,
sent_0453,DC Comics,held,memorial service,LOCAL_ACCEPT,False,ACCEPT,
sent_0453,DC Comics,held,service,LOCAL_ACCEPT,False,ACCEPT,
sent_0453,Manhattan,held,memorial service,LOCAL_ACCEPT,True,REJECT,low_support
sent_0453,Manhattan,held,service,LOCAL_ACCEPT,False,ACCEPT,
sent_0453,Lower East Side,is,neighborhood,LOCAL_ACCEPT,True,ACCEPT,
sent_0453,Eisner,often,visited,LOCAL_ACCEPT,False,ACCEPT,
sent_0453,Eisner,visited,Lower East Side,LOCAL_ACCEPT,False,ACCEPT,
sent_0453,Angel Orensanz Foundation,is,foundation,LOCAL_ACCEPT,True,ACCEPT,
sent_0453,Angel Orensanz Foundation,is,a memorial service,LOCAL_ACCEPT,True,REJECT,low_support
sent_0453,Norfolk Street,is,street,LOCAL_ACCEPT,True,REJECT,low_support
sent_0453,Norfolk Street,is,a memorial service,LOCAL_ACCEPT,True,REJECT,low_support
sent_0454,Beuerlein,no was,red-hot,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0454,Beuerlein,no out dueling,Brett Favre,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0454,Beuerlein,no connecting,29 of 42 attempts,LOCAL_ACCEPT,False,ACCEPT,
sent_0454,Beuerlein,no connecting,3 TDs,LOCAL_ACCEPT,True,ACCEPT,
sent_0454,Beuerlein,no connecting,no INTs,LOCAL_ACCEPT,True,REJECT,low_support
sent_0454,Beuerlein,no passing,373 yards,LOCAL_ACCEPT,True,ACCEPT,
